timestamp,chat,from_city,to_city,volume_cbm,weight_ton,transport,cargo,price_usd,price_kzt,raw_text
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Мука Кузов: изотермический 20 т / 82 м³ Погрузка: 17 апреля Расстояние: 1419 км Ставка: 98000–119000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Мука Кузов: изотермический 20 т / 82 м³ Погрузка: 17 апреля Расстояние: 1419 км Ставка: 98000–119000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Мука Кузов: изотермический 20 т / 82 м³ Погрузка: 16 апреля Расстояние: 1419 км Ставка: 98000–119000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Красненькая — Экибастуз Груз: ТНП Кузов: тентованный 20 т Погрузка: 14 апреля Расстояние: 2867 км Ставка: 250000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Тнп Кузов: изотермический 20 т / 82 м³ Погрузка: 17 апреля Расстояние: 1419 км Ставка: 93000–114000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,"Магнитогорск — Караганда Груз: мука Кузов: изотермический 20 т / 82 м³ Погрузка: 16 апреля Расстояние: 4635 км Ставка: 106600–130052 руб, возможен торг"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,"Магнитогорск — Караганда Груз: мука Кузов: изотермический 20 т / 82 м³ Погрузка: 18 апреля Расстояние: 4635 км Ставка: 106600–130052 руб, возможен торг"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,"Магнитогорск — Караганда Груз: мука Кузов: изотермический 20 т / 82 м³ Погрузка: 17 апреля Расстояние: 4635 км Ставка: 106600–130052 руб, возможен торг"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,17.3,реф,,,,"Челябинск — Текели Груз: ТНП Кузов: тентованный, рефрижератор, изотермический 17.3 т / 66 м³ Погрузка: 10–15 апреля Расстояние: 2437 км Ставка: 153000–153000 руб"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,13.6,реф,,,,"Челябинск — Аркалык Груз: ТНП Кузов: тентованный, рефрижератор, изотермический 13.6 т / 72 м³ Погрузка: 10–15 апреля Расстояние: 788 км Ставка: 97000–97000 руб"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,"Тобольск — Спектр Груз: Полимеры Кузов: тентованный 20 т Погрузка: 11 апреля Расстояние: 2044 км Ставка: 195300–238266 руб, возможен торг"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,22.0,,,,,Павлодар — Рига Груз: Хозтовары Кузов: тентованный 22 т / 92 м³ Погрузка: 14–21 апреля Расстояние: 4121 км Ставка: цена не указана
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Тнп Кузов: изотермический 20 т / 82 м³ Погрузка: 18 апреля Расстояние: 1419 км Ставка: 95000–117000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Тнп Кузов: изотермический 20 т / 82 м³ Погрузка: 17 апреля Расстояние: 1419 км Ставка: 95000–117000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Тнп Кузов: изотермический 20 т / 82 м³ Погрузка: 16 апреля Расстояние: 1419 км Ставка: 95000–117000 руб
2026-04-10 15:06:56,Чат Нур Жолы (Хоргос КНР),Хоргос,Ташкент,120,20.0,площадка,,3300,,🇨🇳 Хоргос Ташкент📍 Нужна площадка 17*5 5 осей  Вес 15-20 тонн  В Габарите  Фрахт 3300$ Выезд через Калжат Груз готов к отгрузке 🆘  +7775 208 03 32✅  🇨🇳 Хоргос Алматы📍 Нужен тент 92/96 - 2 авто  4 машины 1 инвойс Фрахт 2000$ Груз готов к отгрузке 🆘  +7775 208 03 32✅  🇨🇳 Хоргос Алматы📍 Нужен тент 120м3  Вес 15-20 тонн  Фрахт 2200$  Груз готов к отгрузке 🆘  +7775 208 03 32✅
2026-04-10 15:06:56,Чат Нур Жолы (Хоргос КНР),Алашанкоу Краснодар,Нужны Тентовки,,,,"готов 
4800$
Оплата наличными 
87059867791",4800,,"Алашанкоу Краснодар  Нужны тентовки  92,96  Груз готов  4800$ Оплата наличными  87059867791"
2026-04-10 15:06:56,Чат Нур Жолы (Хоргос КНР),Алашанькоу,"Тула 
Тент",,7.0,тент,,,,Алашанькоу - Тула  тент стандарт груз до 7 тонны на 15 апреля Оплата нал/перевод 87027030333
2026-04-10 15:06:56,Чат Нур Жолы (Хоргос КНР),,,,20.0,,,,,"🇷🇺Москва ( Раминск + Тула )  🇺🇿Жиззах   Груз : Ничинка + пищевой добавка    Вес : 20 Тонна   Авто : Тент   Оплата Комбо  Машина факат Яллама постдан кириши шарт + Рус + Кз Кайси постдан отади этиши шарт  Связь: IMO, WhatsApp, Mах   +998949909357"
2026-04-10 15:06:56,Чат Нур Жолы (Хоргос КНР),,,,20.0,,,,,"🇷🇺 Питер → 🇺🇿 Жиззах  20  тон  Тент / Реф    Связь: IMO, WhatsApp, Mах +998949909357"
2026-04-10 15:06:56,Чат Нур Жолы (Хоргос КНР),Мордовия,Транспорт,,,,,,,"🇨🇳 Алашанькоу — 🇷🇺 Мордовия  Транспорт: тент   Груз: оборудование     Связь: IMO, WhatsApp, Mах +998949909357"
2026-04-10 15:06:56,Чат Нур Жолы (Хоргос КНР),,,150,29.0,,,2600,,Хоргос Алматы нужен 150 куб прямой склад Груз шины 28-29 тонн Фрахт 2600$ Погрузка сегодня  87770335534
2026-04-10 15:07:28,Грузы на ATI.SU | Казахстан,,,,0.5,контейнер,,,,"Первоуральск — Шымкент Груз: ТНП Кузов: тентованный, контейнер, изотермический, фургон, цельнометалл. 0.5 т / 82 м³ Погрузка: 10–15 апреля Расстояние: 2272 км Ставка: цена не указана"
2026-04-10 15:08:55,Грузы на ATI.SU | Казахстан,,,,21.0,,,,210000,"Атырау — Актау Груз: сухие смеси на палеттах Кузов: тентованный 21 т / 86 м³ Погрузка: 10–11 апреля Расстояние: 901 км Ставка: 210000 тенге, возможен торг"
2026-04-10 15:08:55,Чат Нур Жолы (Хоргос КНР),Бишкек,Хоргос,130,21.5,,,,,"Бишкек Хоргос 21,5 тон 130 кубов Макароны на 14.04 600 000 тг Общеустановленный режим"
2026-04-10 15:09:03,Грузы на ATI.SU | Казахстан,,,,37.0,,,,,Алтай — Алтай Груз: Автошины Кузов: фургон 6337 т / 9075 м³ Погрузка: 10 апреля Ставка: 1000 руб
2026-04-10 15:09:04,Грузы на ATI.SU | Казахстан,,,,64.0,,,,,Алтай — Алтай Груз: Автошины Кузов: фургон 8164 т / 7906 м³ Погрузка: 10 апреля Ставка: 1000 руб
2026-04-10 15:09:12,Грузы на ATI.SU | Казахстан,,,,85.0,,,,,Аксай — Алтай Груз: Автошины Кузов: фургон 1585 т / 1666 м³ Погрузка: 10 апреля Расстояние: 3066 км Ставка: 1000 руб
2026-04-10 15:09:12,Грузы на ATI.SU | Казахстан,,,,7.0,,,,,Костанай — Калининград Груз: Оборудование и запчасти Кузов: тентованный 7 т / 40 м³ Погрузка: 10–13 апреля Расстояние: 3266 км Ставка: 1 тенге
2026-04-10 15:09:16,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Тнп Кузов: изотермический 20 т / 82 м³ Погрузка: 17 апреля Расстояние: 1419 км Ставка: цена не указана
2026-04-10 15:09:16,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Тнп Кузов: изотермический 20 т / 82 м³ Погрузка: 18 апреля Расстояние: 1419 км Ставка: цена не указана
2026-04-10 15:09:26,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Тнп Кузов: изотермический 20 т / 82 м³ Погрузка: 16 апреля Расстояние: 1419 км Ставка: цена не указана
2026-04-10 15:10:42,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Хоргос,Кашкадарья,92,27.0,,,,,Хоргос Кашкадарья 92 куб-3300 Выезд Калжат   Хоргос Хайратон  92 куб 6 ось-27 тонн 6500 8777 012 86 33
2026-04-10 15:10:42,Грузы на ATI.SU | Казахстан,,,,8.6,,"Трансформаторы
Кузов: тентованный
8",,,Уральск — Балаково Груз: Трансформаторы Кузов: тентованный 8.6 т Погрузка: 9–11 апреля Расстояние: 352 км Ставка: 40000 руб
2026-04-10 15:11:45,Грузы на ATI.SU | Казахстан,,,,10.0,,,,,Баймак — Аксу Груз: Оборудование и запчасти Кузов: тентованный 10 т / 45 м³ Погрузка: 13–15 апреля Расстояние: 1669 км Ставка: цена не указана
2026-04-10 15:11:45,Чат Нур Жолы (Хоргос КНР),,,,,120м3,,,,Алматы. Тошкент  Тент.   Реф.    Алматы. Наманган  Тент  Алматы. Хайратон  Мега.   Алматы. Афгон.  Тент  Алматы. Душанбе  Тент
2026-04-10 15:12:40,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Алашанькоу,Москва,120,,,готов к погрузке,6800,,Алашанькоу Москва 120 куб Фрахт 6800$ Груз готов к погрузке
2026-04-10 15:12:40,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Вольск — Атырау Груз: Стройматериалы Кузов: тентованный 20 т / 86 м³ Погрузка: 13–16 апреля Расстояние: 1056 км Ставка: цена не указана
2026-04-10 15:12:40,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Вольск — Атырау Груз: Стройматериалы Кузов: тентованный 20 т / 86 м³ Погрузка: 13–16 апреля Расстояние: 1056 км Ставка: цена не указана
